ID,Ulasan,Label
5295,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5296,Showroom sangat membantu selama proses pembelian,positif
5297,Showroom sangat membantu selama proses pembelian,positif
5298,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5299,Saya kecewa dengan kualitas interior yang murahan,negatif
5300,AC mobil tidak dingin sejak pertama pakai,negatif
5301,Fitur mobil sering error dan tidak berfungsi,negatif
5302,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5303,Desain interiornya modern dan elegan,positif
5304,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5305,Sangat cocok untuk keluarga kecil seperti saya,positif
5306,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5307,Dealer cukup membantu walau prosesnya lambat,positif
5308,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5309,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5310,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5311,Mobil sering mogok meskipun baru dibeli,negatif
5312,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5313,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5314,Showroom sangat membantu selama proses pembelian,positif
5315,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5316,Desain menarik tapi ada suara aneh dari mesin,negatif
5317,Showroom bersih tapi staf kurang informatif,negatif
5318,Sangat cocok untuk keluarga kecil seperti saya,positif
5319,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5320,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5321,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5322,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5323,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5324,Saya kecewa dengan kualitas interior yang murahan,negatif
5325,Saya kecewa dengan kualitas interior yang murahan,negatif
5326,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5327,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5328,Handling mobil ini luar biasa di jalan berliku,positif
5329,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5330,Garansi yang diberikan membuat saya merasa aman,positif
5331,Garansi panjang tapi butuh waktu lama saat klaim,positif
5332,Fitur mobil sering error dan tidak berfungsi,negatif
5333,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5334,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5335,Showroom bersih tapi staf kurang informatif,negatif
5336,Handling mobil ini luar biasa di jalan berliku,positif
5337,Suara mesin terlalu bising saat dikendarai,negatif
5338,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5339,Saya kecewa dengan kualitas interior yang murahan,negatif
5340,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5341,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5342,Fitur mobil sering error dan tidak berfungsi,negatif
5343,AC mobil tidak dingin sejak pertama pakai,negatif
5344,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5345,Handling mobil ini luar biasa di jalan berliku,positif
5346,Sangat cocok untuk keluarga kecil seperti saya,positif
5347,Showroom sangat membantu selama proses pembelian,positif
5348,Mesin cepat panas dan boros bahan bakar,negatif
5349,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5350,Fitur mobil sering error dan tidak berfungsi,negatif
5351,Mobil sering mogok meskipun baru dibeli,negatif
5352,Fitur sering error tapi dealer cepat tanggap,negatif
5353,Suspensi terlalu keras membuat tidak nyaman,negatif
5354,Showroom sangat membantu selama proses pembelian,positif
5355,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5356,Fitur mobil sering error dan tidak berfungsi,negatif
5357,Showroom sangat membantu selama proses pembelian,positif
5358,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5359,Saya sangat puas dengan performa mesin mobil ini,positif
5360,Dealer cukup membantu walau prosesnya lambat,positif
5361,Fitur sering error tapi dealer cepat tanggap,negatif
5362,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5363,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5364,Showroom sangat membantu selama proses pembelian,positif
5365,Saya sangat puas dengan performa mesin mobil ini,positif
5366,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5367,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5368,Saya kecewa dengan kualitas interior yang murahan,negatif
5369,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5370,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5371,Suspensi terlalu keras membuat tidak nyaman,negatif
5372,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5373,Dealer cukup membantu walau prosesnya lambat,positif
5374,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5375,Fitur mobil sering error dan tidak berfungsi,negatif
5376,Suspensi terlalu keras membuat tidak nyaman,negatif
5377,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5378,Fitur mobil sering error dan tidak berfungsi,negatif
5379,Saya sangat puas dengan performa mesin mobil ini,positif
5380,Garansi yang diberikan membuat saya merasa aman,positif
5381,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5382,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5383,Desain interiornya modern dan elegan,positif
5384,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5385,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5386,Garansi panjang tapi butuh waktu lama saat klaim,positif
5387,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5388,Suara mesin terlalu bising saat dikendarai,negatif
5389,Mobil sering mogok meskipun baru dibeli,negatif
5390,Showroom bersih tapi staf kurang informatif,negatif
5391,Mobil sering mogok meskipun baru dibeli,negatif
5392,Suspensi terlalu keras membuat tidak nyaman,negatif
5393,Saya kecewa dengan kualitas interior yang murahan,negatif
5394,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5395,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5396,Fitur mobil sering error dan tidak berfungsi,negatif
5397,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5398,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5399,Mobil lumayan nyaman tapi kadang agak boros,positif
5400,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5401,Showroom sangat membantu selama proses pembelian,positif
5402,Desain interiornya modern dan elegan,positif
5403,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5404,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5405,Sangat cocok untuk keluarga kecil seperti saya,positif
5406,Suspensi terlalu keras membuat tidak nyaman,negatif
5407,Mobil irit tapi suara mesin agak keras,positif
5408,Fitur mobil sering error dan tidak berfungsi,negatif
5409,Garansi yang diberikan membuat saya merasa aman,positif
5410,AC mobil tidak dingin sejak pertama pakai,negatif
5411,Sangat cocok untuk keluarga kecil seperti saya,positif
5412,Fitur mobil sering error dan tidak berfungsi,negatif
5413,Fitur mobil sering error dan tidak berfungsi,negatif
5414,Mobil sering mogok meskipun baru dibeli,negatif
5415,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5416,Garansi panjang tapi butuh waktu lama saat klaim,positif
5417,Saya kecewa dengan kualitas interior yang murahan,negatif
5418,Desain interiornya modern dan elegan,positif
5419,AC mobil tidak dingin sejak pertama pakai,negatif
5420,Suara mesin terlalu bising saat dikendarai,negatif
5421,Showroom bersih tapi staf kurang informatif,negatif
5422,Fitur sering error tapi dealer cepat tanggap,negatif
5423,Sangat cocok untuk keluarga kecil seperti saya,positif
5424,AC mobil tidak dingin sejak pertama pakai,negatif
5425,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5426,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5427,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5428,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5429,AC mobil tidak dingin sejak pertama pakai,negatif
5430,Saya kecewa dengan kualitas interior yang murahan,negatif
5431,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5432,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5433,Mobil irit tapi suara mesin agak keras,positif
5434,Suspensi terlalu keras membuat tidak nyaman,negatif
5435,Desain menarik tapi ada suara aneh dari mesin,negatif
5436,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5437,Showroom sangat membantu selama proses pembelian,positif
5438,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5439,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5440,Handling mobil ini luar biasa di jalan berliku,positif
5441,Showroom sangat membantu selama proses pembelian,positif
5442,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5443,Desain menarik tapi ada suara aneh dari mesin,negatif
5444,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5445,Garansi yang diberikan membuat saya merasa aman,positif
5446,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5447,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5448,Showroom sangat membantu selama proses pembelian,positif
5449,Mesin cepat panas dan boros bahan bakar,negatif
5450,Sangat cocok untuk keluarga kecil seperti saya,positif
5451,Mesin cepat panas dan boros bahan bakar,negatif
5452,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5453,Fitur sering error tapi dealer cepat tanggap,negatif
5454,Showroom sangat membantu selama proses pembelian,positif
5455,Fitur mobil sering error dan tidak berfungsi,negatif
5456,Saya kecewa dengan kualitas interior yang murahan,negatif
5457,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5458,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5459,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5460,Showroom bersih tapi staf kurang informatif,negatif
5461,Dealer cukup membantu walau prosesnya lambat,positif
5462,Saya sangat puas dengan performa mesin mobil ini,positif
5463,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5464,Fitur sering error tapi dealer cepat tanggap,negatif
5465,Suspensi terlalu keras membuat tidak nyaman,negatif
5466,Garansi yang diberikan membuat saya merasa aman,positif
5467,Saya sangat puas dengan performa mesin mobil ini,positif
5468,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5469,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5470,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5471,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5472,Mobil irit tapi suara mesin agak keras,positif
5473,Sangat cocok untuk keluarga kecil seperti saya,positif
5474,Fitur sering error tapi dealer cepat tanggap,negatif
5475,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5476,Fitur mobil sering error dan tidak berfungsi,negatif
5477,Suspensi terlalu keras membuat tidak nyaman,negatif
5478,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5479,Sangat cocok untuk keluarga kecil seperti saya,positif
5480,Fitur mobil sering error dan tidak berfungsi,negatif
5481,Showroom sangat membantu selama proses pembelian,positif
5482,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5483,Mesin cepat panas dan boros bahan bakar,negatif
5484,Suara mesin terlalu bising saat dikendarai,negatif
5485,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5486,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5487,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5488,Handling mobil ini luar biasa di jalan berliku,positif
5489,Saya kecewa dengan kualitas interior yang murahan,negatif
5490,Showroom sangat membantu selama proses pembelian,positif
5491,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5492,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5493,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5494,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5495,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5496,Garansi yang diberikan membuat saya merasa aman,positif
5497,Suara mesin terlalu bising saat dikendarai,negatif
5498,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5499,Showroom bersih tapi staf kurang informatif,negatif
5500,Garansi yang diberikan membuat saya merasa aman,positif
5501,Sangat cocok untuk keluarga kecil seperti saya,positif
5502,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5503,Mobil lumayan nyaman tapi kadang agak boros,positif
5504,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5505,Dealer cukup membantu walau prosesnya lambat,positif
5506,Mobil irit tapi suara mesin agak keras,positif
5507,Suspensi terlalu keras membuat tidak nyaman,negatif
5508,Desain interiornya modern dan elegan,positif
5509,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5510,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5511,Suara mesin terlalu bising saat dikendarai,negatif
5512,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5513,Saya sangat puas dengan performa mesin mobil ini,positif
5514,Saya sangat puas dengan performa mesin mobil ini,positif
5515,Suara mesin terlalu bising saat dikendarai,negatif
5516,Saya sangat puas dengan performa mesin mobil ini,positif
5517,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5518,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5519,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5520,Mobil irit tapi suara mesin agak keras,positif
5521,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5522,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5523,Mobil lumayan nyaman tapi kadang agak boros,positif
5524,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5525,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5526,Sangat cocok untuk keluarga kecil seperti saya,positif
5527,Fitur mobil sering error dan tidak berfungsi,negatif
5528,Showroom bersih tapi staf kurang informatif,negatif
5529,Fitur mobil sering error dan tidak berfungsi,negatif
5530,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5531,Showroom sangat membantu selama proses pembelian,positif
5532,Sangat cocok untuk keluarga kecil seperti saya,positif
5533,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5534,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5535,Mobil sering mogok meskipun baru dibeli,negatif
5536,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5537,Sangat cocok untuk keluarga kecil seperti saya,positif
5538,Saya kecewa dengan kualitas interior yang murahan,negatif
5539,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5540,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5541,Saya kecewa dengan kualitas interior yang murahan,negatif
5542,Sangat cocok untuk keluarga kecil seperti saya,positif
5543,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5544,Dealer cukup membantu walau prosesnya lambat,positif
5545,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5546,Saya kecewa dengan kualitas interior yang murahan,negatif
5547,Mobil sering mogok meskipun baru dibeli,negatif
5548,Suspensi terlalu keras membuat tidak nyaman,negatif
5549,Sangat cocok untuk keluarga kecil seperti saya,positif
5550,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5551,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5552,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5553,Fitur mobil sering error dan tidak berfungsi,negatif
5554,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5555,AC mobil tidak dingin sejak pertama pakai,negatif
5556,Showroom sangat membantu selama proses pembelian,positif
5557,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5558,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5559,Desain interiornya modern dan elegan,positif
5560,Showroom sangat membantu selama proses pembelian,positif
5561,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5562,Handling mobil ini luar biasa di jalan berliku,positif
5563,Sangat cocok untuk keluarga kecil seperti saya,positif
5564,Mobil sering mogok meskipun baru dibeli,negatif
5565,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5566,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5567,Sangat cocok untuk keluarga kecil seperti saya,positif
5568,Sangat cocok untuk keluarga kecil seperti saya,positif
5569,Desain interiornya modern dan elegan,positif
5570,Fitur mobil sering error dan tidak berfungsi,negatif
5571,AC mobil tidak dingin sejak pertama pakai,negatif
5572,Garansi panjang tapi butuh waktu lama saat klaim,positif
5573,Desain interiornya modern dan elegan,positif
5574,Suara mesin terlalu bising saat dikendarai,negatif
5575,Saya kecewa dengan kualitas interior yang murahan,negatif
5576,Sangat cocok untuk keluarga kecil seperti saya,positif
5577,Garansi panjang tapi butuh waktu lama saat klaim,positif
5578,Garansi panjang tapi butuh waktu lama saat klaim,positif
5579,Garansi yang diberikan membuat saya merasa aman,positif
5580,Garansi yang diberikan membuat saya merasa aman,positif
5581,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5582,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5583,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5584,Desain interiornya modern dan elegan,positif
5585,Showroom bersih tapi staf kurang informatif,negatif
5586,Suara mesin terlalu bising saat dikendarai,negatif
5587,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5588,Saya kecewa dengan kualitas interior yang murahan,negatif
5589,"Pelayanan oke, walau teknisi sempat terlambat",positif
5590,Garansi panjang tapi butuh waktu lama saat klaim,positif
5591,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5592,Fitur mobil sering error dan tidak berfungsi,negatif
5593,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5594,Showroom bersih tapi staf kurang informatif,negatif
5595,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5596,Suara mesin terlalu bising saat dikendarai,negatif
5597,Fitur mobil sering error dan tidak berfungsi,negatif
5598,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5599,Dealer cukup membantu walau prosesnya lambat,positif
5600,Garansi yang diberikan membuat saya merasa aman,positif
5601,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5602,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5603,Saya kecewa dengan kualitas interior yang murahan,negatif
5604,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5605,Mesin cepat panas dan boros bahan bakar,negatif
5606,Sangat cocok untuk keluarga kecil seperti saya,positif
5607,Saya sangat puas dengan performa mesin mobil ini,positif
5608,Garansi yang diberikan membuat saya merasa aman,positif
5609,Fitur mobil sering error dan tidak berfungsi,negatif
5610,Desain menarik tapi ada suara aneh dari mesin,negatif
5611,Saya kecewa dengan kualitas interior yang murahan,negatif
5612,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5613,Saya sangat puas dengan performa mesin mobil ini,positif
5614,Saya kecewa dengan kualitas interior yang murahan,negatif
5615,Saya kecewa dengan kualitas interior yang murahan,negatif
5616,Fitur mobil sering error dan tidak berfungsi,negatif
5617,Saya kecewa dengan kualitas interior yang murahan,negatif
5618,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5619,Desain interiornya modern dan elegan,positif
5620,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5621,Mobil sering mogok meskipun baru dibeli,negatif
5622,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5623,Showroom sangat membantu selama proses pembelian,positif
5624,Suara mesin terlalu bising saat dikendarai,negatif
5625,Sangat cocok untuk keluarga kecil seperti saya,positif
5626,Showroom sangat membantu selama proses pembelian,positif
5627,AC mobil tidak dingin sejak pertama pakai,negatif
5628,Mobil irit tapi suara mesin agak keras,positif
5629,Fitur sering error tapi dealer cepat tanggap,negatif
5630,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5631,Saya sangat puas dengan performa mesin mobil ini,positif
5632,Garansi yang diberikan membuat saya merasa aman,positif
5633,Handling mobil ini luar biasa di jalan berliku,positif
5634,Suara mesin terlalu bising saat dikendarai,negatif
5635,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5636,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5637,Sangat cocok untuk keluarga kecil seperti saya,positif
5638,Saya kecewa dengan kualitas interior yang murahan,negatif
5639,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5640,Mesin cepat panas dan boros bahan bakar,negatif
5641,Mesin cepat panas dan boros bahan bakar,negatif
5642,Fitur sering error tapi dealer cepat tanggap,negatif
5643,Fitur sering error tapi dealer cepat tanggap,negatif
5644,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5645,Mobil irit tapi suara mesin agak keras,positif
5646,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5647,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5648,Showroom bersih tapi staf kurang informatif,negatif
5649,Sangat cocok untuk keluarga kecil seperti saya,positif
5650,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5651,Mobil sering mogok meskipun baru dibeli,negatif
5652,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5653,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5654,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5655,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5656,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5657,Suara mesin terlalu bising saat dikendarai,negatif
5658,Garansi yang diberikan membuat saya merasa aman,positif
5659,Fitur sering error tapi dealer cepat tanggap,negatif
5660,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5661,Desain menarik tapi ada suara aneh dari mesin,negatif
5662,Fitur mobil sering error dan tidak berfungsi,negatif
5663,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5664,Mobil irit tapi suara mesin agak keras,positif
5665,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5666,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5667,"Pelayanan oke, walau teknisi sempat terlambat",positif
5668,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5669,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5670,Showroom sangat membantu selama proses pembelian,positif
5671,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5672,"Pelayanan oke, walau teknisi sempat terlambat",positif
5673,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5674,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5675,Sangat cocok untuk keluarga kecil seperti saya,positif
5676,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5677,AC mobil tidak dingin sejak pertama pakai,negatif
5678,Fitur sering error tapi dealer cepat tanggap,negatif
5679,Mesin cepat panas dan boros bahan bakar,negatif
5680,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5681,Garansi yang diberikan membuat saya merasa aman,positif
5682,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5683,Desain interiornya modern dan elegan,positif
5684,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5685,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5686,Mobil sering mogok meskipun baru dibeli,negatif
5687,"Pelayanan oke, walau teknisi sempat terlambat",positif
5688,Suspensi terlalu keras membuat tidak nyaman,negatif
5689,Garansi panjang tapi butuh waktu lama saat klaim,positif
5690,Sangat cocok untuk keluarga kecil seperti saya,positif
5691,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5692,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5693,Sangat cocok untuk keluarga kecil seperti saya,positif
5694,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5695,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5696,Mobil irit tapi suara mesin agak keras,positif
5697,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5698,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5699,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5700,"Pelayanan oke, walau teknisi sempat terlambat",positif
5701,Showroom sangat membantu selama proses pembelian,positif
5702,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5703,Mesin cepat panas dan boros bahan bakar,negatif
5704,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5705,Fitur sering error tapi dealer cepat tanggap,negatif
5706,Dealer cukup membantu walau prosesnya lambat,positif
5707,Sangat cocok untuk keluarga kecil seperti saya,positif
5708,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5709,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5710,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5711,Garansi yang diberikan membuat saya merasa aman,positif
5712,Sangat cocok untuk keluarga kecil seperti saya,positif
5713,Showroom sangat membantu selama proses pembelian,positif
5714,AC mobil tidak dingin sejak pertama pakai,negatif
5715,Showroom bersih tapi staf kurang informatif,negatif
5716,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5717,Mobil sering mogok meskipun baru dibeli,negatif
5718,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5719,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5720,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5721,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5722,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5723,Desain interiornya modern dan elegan,positif
5724,Dealer cukup membantu walau prosesnya lambat,positif
5725,Mobil irit tapi suara mesin agak keras,positif
5726,Garansi panjang tapi butuh waktu lama saat klaim,positif
5727,Suara mesin terlalu bising saat dikendarai,negatif
5728,Mobil sering mogok meskipun baru dibeli,negatif
5729,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5730,Garansi panjang tapi butuh waktu lama saat klaim,positif
5731,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5732,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5733,Garansi yang diberikan membuat saya merasa aman,positif
5734,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5735,Sangat cocok untuk keluarga kecil seperti saya,positif
5736,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5737,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5738,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5739,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5740,Fitur sering error tapi dealer cepat tanggap,negatif
5741,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5742,AC mobil tidak dingin sejak pertama pakai,negatif
5743,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5744,Desain interiornya modern dan elegan,positif
5745,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5746,Garansi yang diberikan membuat saya merasa aman,positif
5747,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5748,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5749,Mesin cepat panas dan boros bahan bakar,negatif
5750,Desain menarik tapi ada suara aneh dari mesin,negatif
5751,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5752,Mesin cepat panas dan boros bahan bakar,negatif
5753,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5754,Fitur mobil sering error dan tidak berfungsi,negatif
5755,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5756,AC mobil tidak dingin sejak pertama pakai,negatif
5757,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5758,Suara mesin terlalu bising saat dikendarai,negatif
5759,Garansi yang diberikan membuat saya merasa aman,positif
5760,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5761,Garansi yang diberikan membuat saya merasa aman,positif
5762,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5763,Mesin cepat panas dan boros bahan bakar,negatif
5764,Garansi yang diberikan membuat saya merasa aman,positif
5765,Mobil irit tapi suara mesin agak keras,positif
5766,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5767,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5768,Handling tidak nyaman tapi saya suka sistem audionya,negatif
