ID,Ulasan,Label
2524,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2525,Suara mesin terlalu bising saat dikendarai,negatif
2526,Suara mesin terlalu bising saat dikendarai,negatif
2527,Mobil sering mogok meskipun baru dibeli,negatif
2528,Suspensi terlalu keras membuat tidak nyaman,negatif
2529,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2530,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2531,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2532,Sangat cocok untuk keluarga kecil seperti saya,positif
2533,Suspensi terlalu keras membuat tidak nyaman,negatif
2534,Saya kecewa dengan kualitas interior yang murahan,negatif
2535,Suspensi terlalu keras membuat tidak nyaman,negatif
2536,Mobil sering mogok meskipun baru dibeli,negatif
2537,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2538,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2539,Saya kecewa dengan kualitas interior yang murahan,negatif
2540,Sangat cocok untuk keluarga kecil seperti saya,positif
2541,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2542,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2543,Showroom sangat membantu selama proses pembelian,positif
2544,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2545,Sangat cocok untuk keluarga kecil seperti saya,positif
2546,Fitur mobil sering error dan tidak berfungsi,negatif
2547,Saya sangat puas dengan performa mesin mobil ini,positif
2548,Showroom sangat membantu selama proses pembelian,positif
2549,Saya sangat puas dengan performa mesin mobil ini,positif
2550,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2551,Desain interiornya modern dan elegan,positif
2552,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2553,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2554,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2555,Garansi yang diberikan membuat saya merasa aman,positif
2556,Saya kecewa dengan kualitas interior yang murahan,negatif
2557,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2558,AC mobil tidak dingin sejak pertama pakai,negatif
2559,Garansi yang diberikan membuat saya merasa aman,positif
2560,Handling mobil ini luar biasa di jalan berliku,positif
2561,Handling mobil ini luar biasa di jalan berliku,positif
2562,Suara mesin terlalu bising saat dikendarai,negatif
2563,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2564,Saya kecewa dengan kualitas interior yang murahan,negatif
2565,Suspensi terlalu keras membuat tidak nyaman,negatif
2566,Suspensi terlalu keras membuat tidak nyaman,negatif
2567,Showroom sangat membantu selama proses pembelian,positif
2568,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2569,AC mobil tidak dingin sejak pertama pakai,negatif
2570,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2571,Suspensi terlalu keras membuat tidak nyaman,negatif
2572,Saya kecewa dengan kualitas interior yang murahan,negatif
2573,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2574,Fitur mobil sering error dan tidak berfungsi,negatif
2575,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2576,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2577,Saya kecewa dengan kualitas interior yang murahan,negatif
2578,Mesin cepat panas dan boros bahan bakar,negatif
2579,Showroom sangat membantu selama proses pembelian,positif
2580,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2581,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2582,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2583,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2584,AC mobil tidak dingin sejak pertama pakai,negatif
2585,Handling mobil ini luar biasa di jalan berliku,positif
2586,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2587,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2588,Mobil sering mogok meskipun baru dibeli,negatif
2589,Suara mesin terlalu bising saat dikendarai,negatif
2590,Suspensi terlalu keras membuat tidak nyaman,negatif
2591,Desain interiornya modern dan elegan,positif
2592,Saya kecewa dengan kualitas interior yang murahan,negatif
2593,Showroom sangat membantu selama proses pembelian,positif
2594,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2595,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2596,Garansi yang diberikan membuat saya merasa aman,positif
2597,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2598,Suspensi terlalu keras membuat tidak nyaman,negatif
2599,Suspensi terlalu keras membuat tidak nyaman,negatif
2600,Saya sangat puas dengan performa mesin mobil ini,positif
2601,Mobil sering mogok meskipun baru dibeli,negatif
2602,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2603,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2604,Mobil sering mogok meskipun baru dibeli,negatif
2605,Handling mobil ini luar biasa di jalan berliku,positif
2606,Saya sangat puas dengan performa mesin mobil ini,positif
2607,Showroom sangat membantu selama proses pembelian,positif
2608,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2609,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2610,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2611,Showroom sangat membantu selama proses pembelian,positif
2612,Saya kecewa dengan kualitas interior yang murahan,negatif
2613,Suara mesin terlalu bising saat dikendarai,negatif
2614,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2615,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2616,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2617,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2618,Saya sangat puas dengan performa mesin mobil ini,positif
2619,Suspensi terlalu keras membuat tidak nyaman,negatif
2620,Handling mobil ini luar biasa di jalan berliku,positif
2621,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2622,Saya kecewa dengan kualitas interior yang murahan,negatif
2623,Mesin cepat panas dan boros bahan bakar,negatif
2624,AC mobil tidak dingin sejak pertama pakai,negatif
2625,Sangat cocok untuk keluarga kecil seperti saya,positif
2626,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2627,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2628,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2629,Garansi yang diberikan membuat saya merasa aman,positif
2630,Saya kecewa dengan kualitas interior yang murahan,negatif
2631,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2632,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2633,Suara mesin terlalu bising saat dikendarai,negatif
2634,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2635,Saya sangat puas dengan performa mesin mobil ini,positif
2636,Saya sangat puas dengan performa mesin mobil ini,positif
2637,Garansi yang diberikan membuat saya merasa aman,positif
2638,Mesin cepat panas dan boros bahan bakar,negatif
2639,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2640,Handling mobil ini luar biasa di jalan berliku,positif
2641,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2642,Sangat cocok untuk keluarga kecil seperti saya,positif
2643,Handling mobil ini luar biasa di jalan berliku,positif
2644,Handling mobil ini luar biasa di jalan berliku,positif
2645,Garansi yang diberikan membuat saya merasa aman,positif
2646,Suara mesin terlalu bising saat dikendarai,negatif
2647,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2648,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2649,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2650,Saya sangat puas dengan performa mesin mobil ini,positif
2651,AC mobil tidak dingin sejak pertama pakai,negatif
2652,Fitur mobil sering error dan tidak berfungsi,negatif
2653,Suspensi terlalu keras membuat tidak nyaman,negatif
2654,Sangat cocok untuk keluarga kecil seperti saya,positif
2655,Desain interiornya modern dan elegan,positif
2656,Desain interiornya modern dan elegan,positif
2657,AC mobil tidak dingin sejak pertama pakai,negatif
2658,Saya kecewa dengan kualitas interior yang murahan,negatif
2659,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2660,Mesin cepat panas dan boros bahan bakar,negatif
2661,Fitur mobil sering error dan tidak berfungsi,negatif
2662,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2663,Suspensi terlalu keras membuat tidak nyaman,negatif
2664,Sangat cocok untuk keluarga kecil seperti saya,positif
2665,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2666,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2667,Fitur mobil sering error dan tidak berfungsi,negatif
2668,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2669,Suspensi terlalu keras membuat tidak nyaman,negatif
2670,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2671,AC mobil tidak dingin sejak pertama pakai,negatif
2672,Desain interiornya modern dan elegan,positif
2673,Fitur mobil sering error dan tidak berfungsi,negatif
2674,Suspensi terlalu keras membuat tidak nyaman,negatif
2675,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2676,Suara mesin terlalu bising saat dikendarai,negatif
2677,Desain interiornya modern dan elegan,positif
2678,Suara mesin terlalu bising saat dikendarai,negatif
2679,Saya sangat puas dengan performa mesin mobil ini,positif
2680,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2681,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2682,Garansi yang diberikan membuat saya merasa aman,positif
2683,Sangat cocok untuk keluarga kecil seperti saya,positif
2684,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2685,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2686,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2687,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2688,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2689,AC mobil tidak dingin sejak pertama pakai,negatif
2690,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2691,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2692,Suara mesin terlalu bising saat dikendarai,negatif
2693,Handling mobil ini luar biasa di jalan berliku,positif
2694,Suara mesin terlalu bising saat dikendarai,negatif
2695,Saya kecewa dengan kualitas interior yang murahan,negatif
2696,Mesin cepat panas dan boros bahan bakar,negatif
2697,Fitur mobil sering error dan tidak berfungsi,negatif
2698,Desain interiornya modern dan elegan,positif
2699,Handling mobil ini luar biasa di jalan berliku,positif
2700,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2701,Desain interiornya modern dan elegan,positif
2702,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2703,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2704,Suspensi terlalu keras membuat tidak nyaman,negatif
2705,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2706,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2707,Showroom sangat membantu selama proses pembelian,positif
2708,Showroom sangat membantu selama proses pembelian,positif
2709,Sangat cocok untuk keluarga kecil seperti saya,positif
2710,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2711,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2712,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2713,Mobil sering mogok meskipun baru dibeli,negatif
2714,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2715,Mesin cepat panas dan boros bahan bakar,negatif
2716,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2717,AC mobil tidak dingin sejak pertama pakai,negatif
2718,Fitur mobil sering error dan tidak berfungsi,negatif
2719,Mesin cepat panas dan boros bahan bakar,negatif
2720,Sangat cocok untuk keluarga kecil seperti saya,positif
2721,Sangat cocok untuk keluarga kecil seperti saya,positif
2722,Suara mesin terlalu bising saat dikendarai,negatif
2723,Saya sangat puas dengan performa mesin mobil ini,positif
2724,Mesin cepat panas dan boros bahan bakar,negatif
2725,Desain interiornya modern dan elegan,positif
2726,Sangat cocok untuk keluarga kecil seperti saya,positif
2727,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2728,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2729,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2730,Suspensi terlalu keras membuat tidak nyaman,negatif
2731,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2732,Saya kecewa dengan kualitas interior yang murahan,negatif
2733,Handling mobil ini luar biasa di jalan berliku,positif
2734,Saya sangat puas dengan performa mesin mobil ini,positif
2735,Handling mobil ini luar biasa di jalan berliku,positif
2736,Mesin cepat panas dan boros bahan bakar,negatif
2737,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2738,AC mobil tidak dingin sejak pertama pakai,negatif
2739,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2740,Sangat cocok untuk keluarga kecil seperti saya,positif
2741,Showroom sangat membantu selama proses pembelian,positif
2742,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2743,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2744,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2745,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2746,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2747,Mobil sering mogok meskipun baru dibeli,negatif
2748,Fitur mobil sering error dan tidak berfungsi,negatif
2749,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2750,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2751,Suspensi terlalu keras membuat tidak nyaman,negatif
2752,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2753,AC mobil tidak dingin sejak pertama pakai,negatif
2754,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2755,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2756,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2757,Suara mesin terlalu bising saat dikendarai,negatif
2758,Showroom sangat membantu selama proses pembelian,positif
2759,Garansi yang diberikan membuat saya merasa aman,positif
2760,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2761,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2762,Fitur mobil sering error dan tidak berfungsi,negatif
2763,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2764,Showroom sangat membantu selama proses pembelian,positif
2765,Showroom sangat membantu selama proses pembelian,positif
2766,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2767,Suspensi terlalu keras membuat tidak nyaman,negatif
2768,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2769,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2770,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2771,Garansi yang diberikan membuat saya merasa aman,positif
2772,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2773,Handling mobil ini luar biasa di jalan berliku,positif
2774,Fitur mobil sering error dan tidak berfungsi,negatif
2775,Fitur mobil sering error dan tidak berfungsi,negatif
2776,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2777,Garansi yang diberikan membuat saya merasa aman,positif
2778,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2779,Suspensi terlalu keras membuat tidak nyaman,negatif
2780,Showroom sangat membantu selama proses pembelian,positif
2781,Handling mobil ini luar biasa di jalan berliku,positif
2782,Garansi yang diberikan membuat saya merasa aman,positif
2783,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2784,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2785,Sangat cocok untuk keluarga kecil seperti saya,positif
2786,Sangat cocok untuk keluarga kecil seperti saya,positif
2787,Suspensi terlalu keras membuat tidak nyaman,negatif
2788,Showroom sangat membantu selama proses pembelian,positif
2789,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2790,AC mobil tidak dingin sejak pertama pakai,negatif
2791,Mobil sering mogok meskipun baru dibeli,negatif
2792,Garansi yang diberikan membuat saya merasa aman,positif
2793,Desain interiornya modern dan elegan,positif
2794,Handling mobil ini luar biasa di jalan berliku,positif
2795,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2796,Showroom sangat membantu selama proses pembelian,positif
2797,Desain interiornya modern dan elegan,positif
2798,Suspensi terlalu keras membuat tidak nyaman,negatif
2799,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2800,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2801,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2802,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2803,Handling mobil ini luar biasa di jalan berliku,positif
2804,Saya kecewa dengan kualitas interior yang murahan,negatif
2805,Mesin cepat panas dan boros bahan bakar,negatif
2806,Showroom sangat membantu selama proses pembelian,positif
2807,Mesin cepat panas dan boros bahan bakar,negatif
2808,Suspensi terlalu keras membuat tidak nyaman,negatif
2809,Mesin cepat panas dan boros bahan bakar,negatif
2810,Showroom sangat membantu selama proses pembelian,positif
2811,Sangat cocok untuk keluarga kecil seperti saya,positif
2812,Desain interiornya modern dan elegan,positif
2813,Mobil sering mogok meskipun baru dibeli,negatif
2814,Suspensi terlalu keras membuat tidak nyaman,negatif
2815,Mesin cepat panas dan boros bahan bakar,negatif
2816,Fitur mobil sering error dan tidak berfungsi,negatif
2817,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2818,Suspensi terlalu keras membuat tidak nyaman,negatif
2819,AC mobil tidak dingin sejak pertama pakai,negatif
2820,AC mobil tidak dingin sejak pertama pakai,negatif
2821,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2822,Suara mesin terlalu bising saat dikendarai,negatif
2823,Fitur mobil sering error dan tidak berfungsi,negatif
2824,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2825,Fitur mobil sering error dan tidak berfungsi,negatif
2826,Fitur mobil sering error dan tidak berfungsi,negatif
2827,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2828,Suara mesin terlalu bising saat dikendarai,negatif
2829,Mobil sering mogok meskipun baru dibeli,negatif
2830,Saya kecewa dengan kualitas interior yang murahan,negatif
2831,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2832,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2833,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2834,AC mobil tidak dingin sejak pertama pakai,negatif
2835,Mobil sering mogok meskipun baru dibeli,negatif
2836,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2837,Desain interiornya modern dan elegan,positif
2838,Handling mobil ini luar biasa di jalan berliku,positif
2839,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2840,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2841,Desain interiornya modern dan elegan,positif
2842,Suara mesin terlalu bising saat dikendarai,negatif
2843,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2844,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2845,Mesin cepat panas dan boros bahan bakar,negatif
2846,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2847,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2848,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2849,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2850,Fitur mobil sering error dan tidak berfungsi,negatif
2851,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2852,Saya sangat puas dengan performa mesin mobil ini,positif
2853,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2854,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2855,AC mobil tidak dingin sejak pertama pakai,negatif
2856,Garansi yang diberikan membuat saya merasa aman,positif
2857,Desain interiornya modern dan elegan,positif
2858,Suara mesin terlalu bising saat dikendarai,negatif
2859,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2860,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2861,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2862,Handling mobil ini luar biasa di jalan berliku,positif
2863,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2864,Mobil sering mogok meskipun baru dibeli,negatif
2865,AC mobil tidak dingin sejak pertama pakai,negatif
2866,Mesin cepat panas dan boros bahan bakar,negatif
2867,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2868,AC mobil tidak dingin sejak pertama pakai,negatif
2869,Mobil sering mogok meskipun baru dibeli,negatif
2870,Suspensi terlalu keras membuat tidak nyaman,negatif
2871,Mobil sering mogok meskipun baru dibeli,negatif
2872,Showroom sangat membantu selama proses pembelian,positif
2873,Showroom sangat membantu selama proses pembelian,positif
2874,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2875,Showroom sangat membantu selama proses pembelian,positif
2876,Garansi yang diberikan membuat saya merasa aman,positif
2877,Garansi yang diberikan membuat saya merasa aman,positif
2878,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2879,Garansi yang diberikan membuat saya merasa aman,positif
2880,Fitur mobil sering error dan tidak berfungsi,negatif
2881,Desain interiornya modern dan elegan,positif
2882,Handling mobil ini luar biasa di jalan berliku,positif
2883,Sangat cocok untuk keluarga kecil seperti saya,positif
2884,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2885,Saya kecewa dengan kualitas interior yang murahan,negatif
2886,AC mobil tidak dingin sejak pertama pakai,negatif
2887,Saya sangat puas dengan performa mesin mobil ini,positif
2888,Mobil sering mogok meskipun baru dibeli,negatif
2889,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2890,Suara mesin terlalu bising saat dikendarai,negatif
2891,Desain interiornya modern dan elegan,positif
2892,Showroom sangat membantu selama proses pembelian,positif
2893,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2894,Handling mobil ini luar biasa di jalan berliku,positif
2895,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2896,Saya sangat puas dengan performa mesin mobil ini,positif
2897,Saya kecewa dengan kualitas interior yang murahan,negatif
2898,Sangat cocok untuk keluarga kecil seperti saya,positif
2899,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2900,AC mobil tidak dingin sejak pertama pakai,negatif
2901,Garansi yang diberikan membuat saya merasa aman,positif
2902,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2903,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2904,Suara mesin terlalu bising saat dikendarai,negatif
2905,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2906,Saya sangat puas dengan performa mesin mobil ini,positif
2907,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2908,Handling mobil ini luar biasa di jalan berliku,positif
2909,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2910,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2911,Handling mobil ini luar biasa di jalan berliku,positif
2912,Desain interiornya modern dan elegan,positif
2913,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2914,Desain interiornya modern dan elegan,positif
2915,Mobil sering mogok meskipun baru dibeli,negatif
2916,Saya kecewa dengan kualitas interior yang murahan,negatif
2917,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2918,Sangat cocok untuk keluarga kecil seperti saya,positif
2919,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2920,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2921,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2922,Saya kecewa dengan kualitas interior yang murahan,negatif
2923,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2924,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2925,Suspensi terlalu keras membuat tidak nyaman,negatif
2926,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2927,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2928,AC mobil tidak dingin sejak pertama pakai,negatif
2929,Sangat cocok untuk keluarga kecil seperti saya,positif
2930,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2931,Mobil sering mogok meskipun baru dibeli,negatif
2932,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2933,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2934,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2935,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2936,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2937,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2938,Suara mesin terlalu bising saat dikendarai,negatif
2939,Garansi yang diberikan membuat saya merasa aman,positif
2940,Garansi yang diberikan membuat saya merasa aman,positif
2941,Saya kecewa dengan kualitas interior yang murahan,negatif
2942,Mobil sering mogok meskipun baru dibeli,negatif
2943,Suspensi terlalu keras membuat tidak nyaman,negatif
2944,Saya kecewa dengan kualitas interior yang murahan,negatif
2945,Sangat cocok untuk keluarga kecil seperti saya,positif
2946,AC mobil tidak dingin sejak pertama pakai,negatif
2947,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2948,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2949,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2950,Sangat cocok untuk keluarga kecil seperti saya,positif
2951,Suara mesin terlalu bising saat dikendarai,negatif
2952,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2953,Suara mesin terlalu bising saat dikendarai,negatif
2954,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2955,Saya sangat puas dengan performa mesin mobil ini,positif
2956,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2957,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2958,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2959,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2960,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2961,Showroom sangat membantu selama proses pembelian,positif
2962,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2963,Mesin cepat panas dan boros bahan bakar,negatif
2964,Saya sangat puas dengan performa mesin mobil ini,positif
2965,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2966,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2967,Suara mesin terlalu bising saat dikendarai,negatif
2968,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2969,Desain interiornya modern dan elegan,positif
2970,Desain interiornya modern dan elegan,positif
2971,AC mobil tidak dingin sejak pertama pakai,negatif
2972,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2973,Sangat cocok untuk keluarga kecil seperti saya,positif
2974,Showroom sangat membantu selama proses pembelian,positif
2975,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2976,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2977,Suara mesin terlalu bising saat dikendarai,negatif
2978,Saya sangat puas dengan performa mesin mobil ini,positif
2979,Saya kecewa dengan kualitas interior yang murahan,negatif
2980,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2981,Suara mesin terlalu bising saat dikendarai,negatif
2982,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2983,Saya kecewa dengan kualitas interior yang murahan,negatif
2984,Handling mobil ini luar biasa di jalan berliku,positif
2985,AC mobil tidak dingin sejak pertama pakai,negatif
2986,Desain interiornya modern dan elegan,positif
2987,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2988,Desain interiornya modern dan elegan,positif
2989,AC mobil tidak dingin sejak pertama pakai,negatif
2990,Suspensi terlalu keras membuat tidak nyaman,negatif
2991,Mobil sering mogok meskipun baru dibeli,negatif
2992,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2993,AC mobil tidak dingin sejak pertama pakai,negatif
2994,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2995,Showroom sangat membantu selama proses pembelian,positif
2996,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2997,Sangat cocok untuk keluarga kecil seperti saya,positif
